anchor_prediction,challenger_prediction,root_id,status,trigger_count,wins,regressions,triggered_cases,net_gain
Acute dystonic reactions,Chagas,E_194,absent,1,0,0,['nb37_98::test:130885'],0
Acute dystonic reactions,Chagas,E_198,absent,1,0,0,['nb37_98::test:130885'],0
Acute dystonic reactions,Chagas,E_201,absent,1,0,0,['nb37_98::test:130885'],0
Acute dystonic reactions,Chagas,E_203,absent,1,0,0,['nb37_98::test:130885'],0
Acute dystonic reactions,Chagas,E_21,absent,1,0,0,['nb37_98::test:130885'],0
Acute dystonic reactions,Chagas,E_211,absent,1,0,0,['nb37_98::test:130885'],0
Acute dystonic reactions,Chagas,E_25,absent,1,0,0,['nb37_98::test:130885'],0
Acute dystonic reactions,Chagas,E_65,absent,1,0,0,['nb37_98::test:130885'],0
Acute dystonic reactions,Chagas,E_66,present,1,0,0,['nb37_98::test:130885'],0
Acute dystonic reactions,Chagas,E_70,absent,1,0,0,['nb37_98::test:130885'],0
Acute dystonic reactions,Chagas,E_79,absent,1,0,0,['nb37_98::test:130885'],0
Acute dystonic reactions,Chagas,E_82,absent,1,0,0,['nb37_98::test:130885'],0
Acute dystonic reactions,Chagas,E_84,absent,1,0,0,['nb37_98::test:130885'],0
Acute dystonic reactions,Chagas,E_91,absent,1,0,0,['nb37_98::test:130885'],0
Acute dystonic reactions,Epiglottitis,E_0,absent,1,0,0,['nb38_196::test:30358'],0
Acute dystonic reactions,Epiglottitis,E_124,absent,1,0,0,['nb38_196::test:30358'],0
Acute dystonic reactions,Epiglottitis,E_129,absent,1,0,0,['nb38_196::test:30358'],0
Acute dystonic reactions,Epiglottitis,E_146,absent,1,0,0,['nb38_196::test:30358'],0
Acute dystonic reactions,Epiglottitis,E_148,absent,1,0,0,['nb38_196::test:30358'],0
Acute dystonic reactions,Epiglottitis,E_15,absent,1,0,0,['nb38_196::test:30358'],0
Acute dystonic reactions,Epiglottitis,E_151,absent,1,0,0,['nb38_196::test:30358'],0
Acute dystonic reactions,Epiglottitis,E_155,absent,1,0,0,['nb38_196::test:30358'],0
Acute dystonic reactions,Epiglottitis,E_181,absent,1,0,0,['nb38_196::test:30358'],0
Acute dystonic reactions,Epiglottitis,E_194,absent,1,0,0,['nb38_196::test:30358'],0
Acute dystonic reactions,Epiglottitis,E_196,absent,1,0,0,['nb38_196::test:30358'],0
Acute dystonic reactions,Epiglottitis,E_201,absent,1,0,0,['nb38_196::test:30358'],0
Acute dystonic reactions,Epiglottitis,E_203,absent,1,0,0,['nb38_196::test:30358'],0
Acute dystonic reactions,Epiglottitis,E_21,absent,1,0,0,['nb38_196::test:30358'],0
Acute dystonic reactions,Epiglottitis,E_211,absent,1,0,0,['nb38_196::test:30358'],0
Acute dystonic reactions,Epiglottitis,E_24,absent,1,0,0,['nb38_196::test:30358'],0
Acute dystonic reactions,Epiglottitis,E_25,absent,1,0,0,['nb38_196::test:30358'],0
Acute dystonic reactions,Epiglottitis,E_4,absent,1,0,0,['nb38_196::test:30358'],0
Acute dystonic reactions,Epiglottitis,E_62,absent,1,0,0,['nb38_196::test:30358'],0
Acute dystonic reactions,Epiglottitis,E_63,absent,1,0,0,['nb38_196::test:30358'],0
Acute dystonic reactions,Epiglottitis,E_65,absent,1,0,0,['nb38_196::test:30358'],0
Acute dystonic reactions,Epiglottitis,E_66,present,1,0,0,['nb38_196::test:30358'],0
Acute dystonic reactions,Epiglottitis,E_70,absent,1,0,0,['nb38_196::test:30358'],0
Acute dystonic reactions,Epiglottitis,E_77,absent,1,0,0,['nb38_196::test:30358'],0
Acute dystonic reactions,Epiglottitis,E_79,absent,1,0,0,['nb38_196::test:30358'],0
Acute dystonic reactions,Epiglottitis,E_84,absent,1,0,0,['nb38_196::test:30358'],0
Acute dystonic reactions,Epiglottitis,E_9,absent,1,0,0,['nb38_196::test:30358'],0
Acute dystonic reactions,Epiglottitis,E_91,absent,1,0,0,['nb38_196::test:30358'],0
Acute dystonic reactions,Sarcoidosis,E_146,absent,1,0,0,['nb38_196::test:30358'],0
Acute dystonic reactions,Sarcoidosis,E_196,absent,1,0,0,['nb38_196::test:30358'],0
Acute dystonic reactions,Sarcoidosis,E_203,absent,1,0,0,['nb38_196::test:30358'],0
Acute dystonic reactions,Sarcoidosis,E_21,absent,1,0,0,['nb38_196::test:30358'],0
Acute dystonic reactions,Sarcoidosis,E_211,absent,1,0,0,['nb38_196::test:30358'],0
Acute dystonic reactions,Sarcoidosis,E_25,absent,1,0,0,['nb38_196::test:30358'],0
Acute dystonic reactions,Sarcoidosis,E_4,absent,1,0,0,['nb38_196::test:30358'],0
Acute dystonic reactions,Sarcoidosis,E_62,absent,1,0,0,['nb38_196::test:30358'],0
Acute dystonic reactions,Sarcoidosis,E_63,absent,1,0,0,['nb38_196::test:30358'],0
Acute dystonic reactions,Sarcoidosis,E_77,absent,1,0,0,['nb38_196::test:30358'],0
Acute dystonic reactions,Sarcoidosis,E_79,absent,1,0,0,['nb38_196::test:30358'],0
Acute dystonic reactions,Sarcoidosis,E_91,absent,1,0,0,['nb38_196::test:30358'],0
Acute otitis media,Acute dystonic reactions,E_0,absent,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Acute dystonic reactions,E_1,absent,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Acute dystonic reactions,E_114,absent,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Acute dystonic reactions,E_120,absent,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Acute dystonic reactions,E_124,absent,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Acute dystonic reactions,E_129,absent,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Acute dystonic reactions,E_142,absent,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Acute dystonic reactions,E_146,absent,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Acute dystonic reactions,E_148,absent,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Acute dystonic reactions,E_151,absent,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Acute dystonic reactions,E_155,absent,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Acute dystonic reactions,E_157,absent,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Acute dystonic reactions,E_166,absent,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Acute dystonic reactions,E_175,absent,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Acute dystonic reactions,E_181,absent,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Acute dystonic reactions,E_194,absent,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Acute dystonic reactions,E_201,absent,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Acute dystonic reactions,E_203,absent,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Acute dystonic reactions,E_209,absent,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Acute dystonic reactions,E_211,absent,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Acute dystonic reactions,E_212,absent,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Acute dystonic reactions,E_216,absent,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Acute dystonic reactions,E_218,absent,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Acute dystonic reactions,E_225,absent,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Acute dystonic reactions,E_25,absent,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Acute dystonic reactions,E_3,absent,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Acute dystonic reactions,E_4,absent,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Acute dystonic reactions,E_41,absent,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Acute dystonic reactions,E_45,absent,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Acute dystonic reactions,E_62,absent,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Acute dystonic reactions,E_63,absent,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Acute dystonic reactions,E_65,absent,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Acute dystonic reactions,E_66,absent,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Acute dystonic reactions,E_70,absent,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Acute dystonic reactions,E_76,absent,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Acute dystonic reactions,E_78,absent,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Acute dystonic reactions,E_79,absent,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Acute dystonic reactions,E_84,absent,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Acute dystonic reactions,E_9,absent,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Acute dystonic reactions,E_91,present,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Bronchitis,E_0,absent,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Bronchitis,E_1,absent,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Bronchitis,E_114,absent,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Bronchitis,E_120,absent,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Bronchitis,E_142,absent,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Bronchitis,E_146,absent,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Bronchitis,E_148,absent,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Bronchitis,E_155,absent,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Bronchitis,E_157,absent,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Bronchitis,E_166,absent,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Bronchitis,E_175,absent,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Bronchitis,E_181,absent,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Bronchitis,E_194,absent,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Bronchitis,E_201,absent,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Bronchitis,E_203,absent,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Bronchitis,E_209,absent,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Bronchitis,E_211,absent,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Bronchitis,E_216,absent,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Bronchitis,E_218,absent,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Bronchitis,E_225,absent,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Bronchitis,E_3,absent,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Bronchitis,E_4,absent,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Bronchitis,E_45,absent,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Bronchitis,E_62,absent,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Bronchitis,E_63,absent,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Bronchitis,E_65,absent,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Bronchitis,E_70,absent,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Bronchitis,E_76,absent,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Bronchitis,E_78,absent,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Bronchitis,E_79,absent,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Bronchitis,E_84,absent,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Bronchitis,E_9,absent,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Bronchitis,E_91,present,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Chagas,E_0,absent,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Chagas,E_1,absent,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Chagas,E_114,absent,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Chagas,E_120,absent,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Chagas,E_142,absent,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Chagas,E_146,absent,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Chagas,E_148,absent,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Chagas,E_155,absent,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Chagas,E_157,absent,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Chagas,E_166,absent,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Chagas,E_175,absent,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Chagas,E_181,absent,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Chagas,E_194,absent,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Chagas,E_201,absent,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Chagas,E_203,absent,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Chagas,E_209,absent,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Chagas,E_211,absent,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Chagas,E_216,absent,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Chagas,E_218,absent,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Chagas,E_225,absent,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Chagas,E_3,absent,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Chagas,E_4,absent,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Chagas,E_45,absent,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Chagas,E_62,absent,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Chagas,E_63,absent,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Chagas,E_65,absent,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Chagas,E_70,absent,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Chagas,E_76,absent,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Chagas,E_78,absent,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Chagas,E_79,absent,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Chagas,E_84,absent,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Chagas,E_9,absent,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Chagas,E_91,present,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,GERD,E_0,absent,1,0,0,['nb38_196::test:127067'],0
Acute otitis media,GERD,E_124,absent,1,0,0,['nb38_196::test:127067'],0
Acute otitis media,GERD,E_125,absent,1,0,0,['nb38_196::test:127067'],0
Acute otitis media,GERD,E_129,absent,1,0,0,['nb38_196::test:127067'],0
Acute otitis media,GERD,E_148,absent,1,0,0,['nb38_196::test:127067'],0
Acute otitis media,GERD,E_15,absent,1,0,0,['nb38_196::test:127067'],0
Acute otitis media,GERD,E_151,absent,1,0,0,['nb38_196::test:127067'],0
Acute otitis media,GERD,E_155,absent,1,0,0,['nb38_196::test:127067'],0
Acute otitis media,GERD,E_164,absent,1,0,0,['nb38_196::test:127067'],0
Acute otitis media,GERD,E_178,absent,1,0,0,['nb38_196::test:127067'],0
Acute otitis media,GERD,E_181,absent,1,0,0,['nb38_196::test:127067'],0
Acute otitis media,GERD,E_194,absent,1,0,0,['nb38_196::test:127067'],0
Acute otitis media,GERD,E_201,present,1,0,0,['nb38_196::test:127067'],0
Acute otitis media,GERD,E_203,absent,1,0,0,['nb38_196::test:127067'],0
Acute otitis media,GERD,E_208,absent,1,0,0,['nb38_196::test:127067'],0
Acute otitis media,GERD,E_209,absent,1,0,0,['nb38_196::test:127067'],0
Acute otitis media,GERD,E_212,absent,1,0,0,['nb38_196::test:127067'],0
Acute otitis media,GERD,E_214,absent,1,0,0,['nb38_196::test:127067'],0
Acute otitis media,GERD,E_220,absent,1,0,0,['nb38_196::test:127067'],0
Acute otitis media,GERD,E_25,absent,1,0,0,['nb38_196::test:127067'],0
Acute otitis media,GERD,E_41,absent,1,0,0,['nb38_196::test:127067'],0
Acute otitis media,GERD,E_45,absent,1,0,0,['nb38_196::test:127067'],0
Acute otitis media,GERD,E_66,absent,1,0,0,['nb38_196::test:127067'],0
Acute otitis media,GERD,E_70,absent,1,0,0,['nb38_196::test:127067'],0
Acute otitis media,GERD,E_77,absent,1,0,0,['nb38_196::test:127067'],0
Acute otitis media,GERD,E_78,absent,1,0,0,['nb38_196::test:127067'],0
Acute otitis media,GERD,E_79,absent,1,0,0,['nb38_196::test:127067'],0
Acute otitis media,GERD,E_84,absent,1,0,0,['nb38_196::test:127067'],0
Acute otitis media,GERD,E_91,absent,1,0,0,['nb38_196::test:127067'],0
Acute otitis media,Larygospasm,E_0,absent,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Larygospasm,E_1,absent,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Larygospasm,E_114,absent,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Larygospasm,E_120,absent,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Larygospasm,E_124,absent,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Larygospasm,E_129,absent,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Larygospasm,E_142,absent,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Larygospasm,E_146,absent,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Larygospasm,E_148,absent,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Larygospasm,E_151,absent,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Larygospasm,E_155,absent,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Larygospasm,E_157,absent,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Larygospasm,E_166,absent,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Larygospasm,E_175,absent,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Larygospasm,E_181,absent,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Larygospasm,E_194,absent,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Larygospasm,E_201,absent,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Larygospasm,E_203,absent,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Larygospasm,E_209,absent,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Larygospasm,E_211,absent,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Larygospasm,E_212,absent,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Larygospasm,E_216,absent,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Larygospasm,E_218,absent,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Larygospasm,E_225,absent,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Larygospasm,E_25,absent,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Larygospasm,E_3,absent,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Larygospasm,E_4,absent,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Larygospasm,E_41,absent,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Larygospasm,E_45,absent,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Larygospasm,E_62,absent,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Larygospasm,E_63,absent,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Larygospasm,E_65,absent,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Larygospasm,E_66,absent,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Larygospasm,E_70,absent,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Larygospasm,E_76,absent,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Larygospasm,E_78,absent,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Larygospasm,E_79,absent,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Larygospasm,E_84,absent,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Larygospasm,E_9,absent,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Larygospasm,E_91,present,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Spontaneous rib fracture,E_0,absent,1,0,0,['nb38_196::test:127067'],0
Acute otitis media,Spontaneous rib fracture,E_125,absent,1,0,0,['nb38_196::test:127067'],0
Acute otitis media,Spontaneous rib fracture,E_148,absent,1,0,0,['nb38_196::test:127067'],0
Acute otitis media,Spontaneous rib fracture,E_15,absent,1,0,0,['nb38_196::test:127067'],0
Acute otitis media,Spontaneous rib fracture,E_155,absent,1,0,0,['nb38_196::test:127067'],0
Acute otitis media,Spontaneous rib fracture,E_164,absent,1,0,0,['nb38_196::test:127067'],0
Acute otitis media,Spontaneous rib fracture,E_178,absent,1,0,0,['nb38_196::test:127067'],0
Acute otitis media,Spontaneous rib fracture,E_181,absent,1,0,0,['nb38_196::test:127067'],0
Acute otitis media,Spontaneous rib fracture,E_194,absent,1,0,0,['nb38_196::test:127067'],0
Acute otitis media,Spontaneous rib fracture,E_201,present,1,0,0,['nb38_196::test:127067'],0
Acute otitis media,Spontaneous rib fracture,E_203,absent,1,0,0,['nb38_196::test:127067'],0
Acute otitis media,Spontaneous rib fracture,E_208,absent,1,0,0,['nb38_196::test:127067'],0
Acute otitis media,Spontaneous rib fracture,E_209,absent,1,0,0,['nb38_196::test:127067'],0
Acute otitis media,Spontaneous rib fracture,E_214,absent,1,0,0,['nb38_196::test:127067'],0
Acute otitis media,Spontaneous rib fracture,E_220,absent,1,0,0,['nb38_196::test:127067'],0
Acute otitis media,Spontaneous rib fracture,E_45,absent,1,0,0,['nb38_196::test:127067'],0
Acute otitis media,Spontaneous rib fracture,E_70,absent,1,0,0,['nb38_196::test:127067'],0
Acute otitis media,Spontaneous rib fracture,E_77,absent,1,0,0,['nb38_196::test:127067'],0
Acute otitis media,Spontaneous rib fracture,E_78,absent,1,0,0,['nb38_196::test:127067'],0
Acute otitis media,Spontaneous rib fracture,E_79,absent,1,0,0,['nb38_196::test:127067'],0
Acute otitis media,Spontaneous rib fracture,E_84,absent,1,0,0,['nb38_196::test:127067'],0
Acute otitis media,Spontaneous rib fracture,E_91,absent,1,0,0,['nb38_196::test:127067'],0
Acute otitis media,Tuberculosis,E_0,absent,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Tuberculosis,E_1,absent,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Tuberculosis,E_114,absent,1,0,0,['nb38_196::test:105339'],0
Acute otitis media,Tuberculosis,E_120,absent,1,0,0,['nb38_196::test:105339'],0
