disease_a,disease_b,root_evidence_id,pair_root_rank,pair_root_utility
Inguinal hernia,Pancreatic neoplasm,E_6,11,0.005557055217534024
Inguinal hernia,Pancreatic neoplasm,E_30,12,0.005279856056388828
Pancreatic neoplasm,Pulmonary neoplasm,E_130,1,0.08160603818037451
Pancreatic neoplasm,Pulmonary neoplasm,E_136,2,0.07460065247472011
Pancreatic neoplasm,Pulmonary neoplasm,E_133,3,0.07371123721789564
Pancreatic neoplasm,Pulmonary neoplasm,E_135,4,0.0655920528634252
Pancreatic neoplasm,Pulmonary neoplasm,E_131,5,0.06388510458717103
Pancreatic neoplasm,Pulmonary neoplasm,E_134,6,0.06317896094463533
Pancreatic neoplasm,Pulmonary neoplasm,E_132,7,0.06212435091277693
Pancreatic neoplasm,Pulmonary neoplasm,E_129,8,0.05238216234735999
Pancreatic neoplasm,Pulmonary neoplasm,E_66,9,0.0473943759771384
Pancreatic neoplasm,Pulmonary neoplasm,E_45,10,0.03720639319277229
Pancreatic neoplasm,Pulmonary neoplasm,E_222,11,0.02606854526770187
Pancreatic neoplasm,Pulmonary neoplasm,E_70,12,0.02598103361099897
Guillain-Barré syndrome,Pericarditis,E_54,1,0.2576600843719457
Guillain-Barré syndrome,Pericarditis,E_55,2,0.23055399080974615
Guillain-Barré syndrome,Pericarditis,E_57,3,0.15000742834619912
Guillain-Barré syndrome,Pericarditis,E_53,4,0.12562891300760956
Guillain-Barré syndrome,Pericarditis,E_59,5,0.0980815957229664
Guillain-Barré syndrome,Pericarditis,E_56,6,0.09223382794798927
Guillain-Barré syndrome,Pericarditis,E_58,7,0.09040116795983758
Guillain-Barré syndrome,Pericarditis,E_220,8,0.021945445395372878
Guillain-Barré syndrome,Pericarditis,E_217,9,0.01984011293136158
Guillain-Barré syndrome,Pericarditis,E_155,10,0.018854174437773284
Guillain-Barré syndrome,Pericarditis,E_3,11,0.01647886112055207
Guillain-Barré syndrome,Pericarditis,E_157,12,0.015085085558766104
Bronchiolitis,Unstable angina,E_53,1,0.12340302044023795
Bronchiolitis,Unstable angina,E_54,2,0.11904710225305004
Bronchiolitis,Unstable angina,E_59,3,0.09614224006376483
Bronchiolitis,Unstable angina,E_56,4,0.09041009950146205
Bronchiolitis,Unstable angina,E_58,5,0.08861367648002379
Bronchiolitis,Unstable angina,E_181,6,0.0755285362022199
Bronchiolitis,Unstable angina,E_91,7,0.0715600475315115
Bronchiolitis,Unstable angina,E_133,8,0.055157103215914965
Bronchiolitis,Unstable angina,E_57,9,0.0400607152687483
Bronchiolitis,Unstable angina,E_79,10,0.039838985341035554
Bronchiolitis,Unstable angina,E_105,11,0.032731734770424625
Bronchiolitis,Unstable angina,E_201,12,0.03255516457135577
HIV (initial infection),Pneumonia,E_201,1,0.05861054728260462
HIV (initial infection),Pneumonia,E_77,2,0.03874206686994115
HIV (initial infection),Pneumonia,E_79,3,0.03559644295602556
HIV (initial infection),Pneumonia,E_66,4,0.03546017727318943
HIV (initial infection),Pneumonia,E_124,5,0.02960911901638313
HIV (initial infection),Pneumonia,E_123,6,0.026395578182252518
HIV (initial infection),Pneumonia,E_118,7,0.025893892320601474
HIV (initial infection),Pneumonia,E_50,8,0.025008969870745544
HIV (initial infection),Pneumonia,E_78,9,0.02385196290911002
HIV (initial infection),Pneumonia,E_106,10,0.02317883646542335
HIV (initial infection),Pneumonia,E_148,11,0.022717198768603748
HIV (initial infection),Pneumonia,E_88,12,0.01980923353549537
Anaphylaxis,Localized edema,E_129,1,0.1019743241879432
Anaphylaxis,Localized edema,E_133,2,0.08297513187891671
Anaphylaxis,Localized edema,E_130,3,0.08165026865543841
Anaphylaxis,Localized edema,E_136,4,0.07464828135831146
Anaphylaxis,Localized edema,E_135,5,0.06562443995628182
Anaphylaxis,Localized edema,E_131,6,0.06391664884785651
Anaphylaxis,Localized edema,E_134,7,0.06321726657047168
Anaphylaxis,Localized edema,E_132,8,0.062161018483203524
Anaphylaxis,Localized edema,E_66,9,0.029469991928500073
Anaphylaxis,Localized edema,E_106,10,0.024259240743467685
Anaphylaxis,Localized edema,E_226,11,0.024157801096922882
Anaphylaxis,Localized edema,E_82,12,0.022166568298914068
Bronchiolitis,Viral pharyngitis,E_53,1,0.12343210089216497
Bronchiolitis,Viral pharyngitis,E_54,2,0.11924709916564169
Bronchiolitis,Viral pharyngitis,E_59,3,0.09622783664335226
Bronchiolitis,Viral pharyngitis,E_56,4,0.09049059268814409
Bronchiolitis,Viral pharyngitis,E_58,5,0.088692570289928
Bronchiolitis,Viral pharyngitis,E_66,6,0.07285006794811237
Bronchiolitis,Viral pharyngitis,E_133,7,0.06427263138639346
Bronchiolitis,Viral pharyngitis,E_57,8,0.0401652883235926
Bronchiolitis,Viral pharyngitis,E_41,9,0.03363247103239273
Bronchiolitis,Viral pharyngitis,E_79,10,0.03111536540217361
Bronchiolitis,Viral pharyngitis,E_49,11,0.027035523338933623
Bronchiolitis,Viral pharyngitis,E_214,12,0.024946921120605824
Acute dystonic reactions,Bronchospasm / acute asthma exacerbation,E_124,1,0.06565142459030521
Acute dystonic reactions,Bronchospasm / acute asthma exacerbation,E_201,2,0.0521263402679373
Acute dystonic reactions,Bronchospasm / acute asthma exacerbation,E_214,3,0.03403983593312433
Acute dystonic reactions,Bronchospasm / acute asthma exacerbation,E_226,4,0.027880217874860187
Acute dystonic reactions,Bronchospasm / acute asthma exacerbation,E_116,5,0.023663592210860552
Acute dystonic reactions,Bronchospasm / acute asthma exacerbation,E_222,6,0.018456788783859014
Acute dystonic reactions,Bronchospasm / acute asthma exacerbation,E_62,7,0.016436373817733548
Acute dystonic reactions,Bronchospasm / acute asthma exacerbation,E_87,8,0.010152620421685096
Acute dystonic reactions,Bronchospasm / acute asthma exacerbation,E_172,9,0.009759912188303242
Acute dystonic reactions,Bronchospasm / acute asthma exacerbation,E_46,10,0.009613974501629402
Acute dystonic reactions,Bronchospasm / acute asthma exacerbation,E_15,11,0.009176943156977115
Acute dystonic reactions,Bronchospasm / acute asthma exacerbation,E_147,12,0.009107371898766262
GERD,Localized edema,E_151,1,0.07524156838392587
GERD,Localized edema,E_152,2,0.05607519018358451
GERD,Localized edema,E_201,3,0.04387244009583499
GERD,Localized edema,E_79,4,0.03753266207369969
GERD,Localized edema,E_124,5,0.033288438841809355
GERD,Localized edema,E_106,6,0.024258497289774285
GERD,Localized edema,E_78,7,0.02312970490168482
GERD,Localized edema,E_70,8,0.022610920043708748
GERD,Localized edema,E_217,9,0.017205077048508228
GERD,Localized edema,E_22,10,0.012018961580801573
GERD,Localized edema,E_137,11,0.011423311330903593
GERD,Localized edema,E_173,12,0.010709049624662244
HIV (initial infection),Pulmonary neoplasm,E_129,1,0.1019514007560536
HIV (initial infection),Pulmonary neoplasm,E_130,2,0.08164736314623194
HIV (initial infection),Pulmonary neoplasm,E_136,3,0.07463841796771269
HIV (initial infection),Pulmonary neoplasm,E_133,4,0.07373626352764415
HIV (initial infection),Pulmonary neoplasm,E_79,5,0.06728859747721305
HIV (initial infection),Pulmonary neoplasm,E_135,6,0.06562527367871429
HIV (initial infection),Pulmonary neoplasm,E_131,7,0.06391746087374181
HIV (initial infection),Pulmonary neoplasm,E_134,8,0.06321094775232279
HIV (initial infection),Pulmonary neoplasm,E_132,9,0.06215580544492226
HIV (initial infection),Pulmonary neoplasm,E_91,10,0.049875075365471484
HIV (initial infection),Pulmonary neoplasm,E_66,11,0.047404012592458473
HIV (initial infection),Pulmonary neoplasm,E_201,12,0.04576590295490001
PSVT,Panic attack,E_124,1,0.030726934082275552
PSVT,Panic attack,E_53,2,0.025173356452151175
PSVT,Panic attack,E_50,3,0.024271417617568864
PSVT,Panic attack,E_78,4,0.021347028447115855
PSVT,Panic attack,E_76,5,0.02021011475460692
PSVT,Panic attack,E_157,6,0.019087802610995047
PSVT,Panic attack,E_148,7,0.017876930960456117
PSVT,Panic attack,E_62,8,0.016200001594349648
PSVT,Panic attack,E_111,9,0.01119424252399712
PSVT,Panic attack,E_81,10,0.010534258521030083
PSVT,Panic attack,E_80,11,0.009852951277339017
PSVT,Panic attack,E_171,12,0.009176794616937418
Spontaneous pneumothorax,Spontaneous rib fracture,E_79,1,0.049300770291395304
Spontaneous pneumothorax,Spontaneous rib fracture,E_201,2,0.03818531171028556
Spontaneous pneumothorax,Spontaneous rib fracture,E_78,3,0.026955837707912128
Spontaneous pneumothorax,Spontaneous rib fracture,E_123,4,0.019213967984793627
Spontaneous pneumothorax,Spontaneous rib fracture,E_218,5,0.016986400953937823
Spontaneous pneumothorax,Spontaneous rib fracture,E_203,6,0.013670261494954983
Spontaneous pneumothorax,Spontaneous rib fracture,E_216,7,0.008242304875930216
Spontaneous pneumothorax,Spontaneous rib fracture,E_21,8,0.007281058070442945
Spontaneous pneumothorax,Spontaneous rib fracture,E_14,9,0.006790331402479635
Spontaneous pneumothorax,Spontaneous rib fracture,E_165,10,0.0037210115889695834
Spontaneous pneumothorax,Spontaneous rib fracture,E_153,11,0.003113950753102961
Spontaneous pneumothorax,Spontaneous rib fracture,E_66,12,0.002681789993309252
Pulmonary embolism,Viral pharyngitis,E_152,1,0.056418061404950995
Pulmonary embolism,Viral pharyngitis,E_151,2,0.05623488031257446
Pulmonary embolism,Viral pharyngitis,E_66,3,0.038212713798719065
Pulmonary embolism,Viral pharyngitis,E_181,4,0.03674596312043209
Pulmonary embolism,Viral pharyngitis,E_201,5,0.03589028994332042
Pulmonary embolism,Viral pharyngitis,E_41,6,0.03457706554716109
Pulmonary embolism,Viral pharyngitis,E_79,7,0.032375607680363315
Pulmonary embolism,Viral pharyngitis,E_196,8,0.02943213174528454
Pulmonary embolism,Viral pharyngitis,E_49,9,0.02791809183529192
Pulmonary embolism,Viral pharyngitis,E_48,10,0.024098644364627976
Pulmonary embolism,Viral pharyngitis,E_220,11,0.023157560477051507
Pulmonary embolism,Viral pharyngitis,E_91,12,0.022925251341526582
Allergic sinusitis,Chronic rhinosinusitis,E_54,1,0.25808462703571305
Allergic sinusitis,Chronic rhinosinusitis,E_55,2,0.23882156381360936
Allergic sinusitis,Chronic rhinosinusitis,E_57,3,0.1506213855797946
Allergic sinusitis,Chronic rhinosinusitis,E_53,4,0.12558769415561236
Allergic sinusitis,Chronic rhinosinusitis,E_59,5,0.09807203822244208
Allergic sinusitis,Chronic rhinosinusitis,E_56,6,0.09222484027958444
Allergic sinusitis,Chronic rhinosinusitis,E_58,7,0.09039235887385354
Allergic sinusitis,Chronic rhinosinusitis,E_79,8,0.04097617692949152
Allergic sinusitis,Chronic rhinosinusitis,E_120,9,0.023923285052652777
Allergic sinusitis,Chronic rhinosinusitis,E_118,10,0.02110781086702034
Allergic sinusitis,Chronic rhinosinusitis,E_103,11,0.017476625464323395
Allergic sinusitis,Chronic rhinosinusitis,E_125,12,0.016918817874264722
Anaphylaxis,Pulmonary embolism,E_129,1,0.10197397263467901
Anaphylaxis,Pulmonary embolism,E_133,2,0.08282855982021761
Anaphylaxis,Pulmonary embolism,E_130,3,0.08165017628604272
Anaphylaxis,Pulmonary embolism,E_136,4,0.07464809559436127
Anaphylaxis,Pulmonary embolism,E_135,5,0.06562441025864725
Anaphylaxis,Pulmonary embolism,E_131,6,0.06391661992306444
Anaphylaxis,Pulmonary embolism,E_134,7,0.06321713785097245
Anaphylaxis,Pulmonary embolism,E_132,8,0.062160905975355674
Anaphylaxis,Pulmonary embolism,E_196,9,0.029427001293854095
Anaphylaxis,Pulmonary embolism,E_226,10,0.024157632473643557
Anaphylaxis,Pulmonary embolism,E_220,11,0.023151111768039193
Anaphylaxis,Pulmonary embolism,E_45,12,0.022689904477909285
Acute otitis media,Viral pharyngitis,E_41,1,0.03457619229665851
Acute otitis media,Viral pharyngitis,E_79,2,0.032374409215927324
Acute otitis media,Viral pharyngitis,E_49,3,0.027917266925700294
Acute otitis media,Viral pharyngitis,E_48,4,0.02409781839945826
Acute otitis media,Viral pharyngitis,E_45,5,0.018975930271900122
Acute otitis media,Viral pharyngitis,E_227,6,0.01601948119677598
Acute otitis media,Viral pharyngitis,E_209,7,0.010594548098955919
Acute otitis media,Viral pharyngitis,E_114,8,0.004751505714007184
Acute otitis media,Viral pharyngitis,E_1,9,0.004725517241966197
Acute otitis media,Viral pharyngitis,E_201,10,0.0003881626508141521
Acute otitis media,Viral pharyngitis,E_181,11,0.00038268392330527873
Acute otitis media,Viral pharyngitis,E_91,12,0.00027566495378018543
Anemia,Viral pharyngitis,E_181,1,0.036755069365090424
Anemia,Viral pharyngitis,E_201,2,0.035900799225224045
Anemia,Viral pharyngitis,E_41,3,0.03458395454773838
Anemia,Viral pharyngitis,E_79,4,0.03238507560079921
Anemia,Viral pharyngitis,E_66,5,0.029641621281305583
Anemia,Viral pharyngitis,E_49,6,0.0279246030682667
Anemia,Viral pharyngitis,E_208,7,0.02624067288648877
Anemia,Viral pharyngitis,E_48,8,0.024105167562468013
Anemia,Viral pharyngitis,E_82,9,0.0240082215890045
Anemia,Viral pharyngitis,E_91,10,0.022933705181900986
Anemia,Viral pharyngitis,E_146,11,0.021131088339262093
Anemia,Viral pharyngitis,E_88,12,0.019737862205659956
HIV (initial infection),Sarcoidosis,E_129,1,0.10196733678634755
HIV (initial infection),Sarcoidosis,E_91,2,0.04988639956288479
HIV (initial infection),Sarcoidosis,E_66,3,0.03271798649239849
HIV (initial infection),Sarcoidosis,E_70,4,0.02799021756907166
HIV (initial infection),Sarcoidosis,E_50,5,0.02500567742367378
HIV (initial infection),Sarcoidosis,E_148,6,0.022714313022159368
HIV (initial infection),Sarcoidosis,E_144,7,0.02209260761086344
HIV (initial infection),Sarcoidosis,E_88,8,0.019806706387680475
HIV (initial infection),Sarcoidosis,E_97,9,0.019535997120880205
HIV (initial infection),Sarcoidosis,E_162,10,0.017492102896910774
HIV (initial infection),Sarcoidosis,E_51,11,0.014813164680714187
HIV (initial infection),Sarcoidosis,E_189,12,0.010423511152557888
Bronchiectasis,Bronchiolitis,E_55,1,0.1693366475390926
Bronchiectasis,Bronchiolitis,E_181,2,0.07552516866571556
Bronchiectasis,Bronchiolitis,E_91,3,0.07155677155325903
Bronchiectasis,Bronchiolitis,E_133,4,0.05360438450381105
Bronchiectasis,Bronchiolitis,E_57,5,0.04754410843579285
Bronchiectasis,Bronchiolitis,E_77,6,0.03767040452977317
Bronchiectasis,Bronchiolitis,E_54,7,0.0370184825645812
Bronchiectasis,Bronchiolitis,E_124,8,0.02648592524278157
Bronchiectasis,Bronchiolitis,E_214,9,0.02493429227317279
Bronchiectasis,Bronchiolitis,E_123,10,0.021616303425644523
Bronchiectasis,Bronchiolitis,E_227,11,0.02023727991843263
Bronchiectasis,Bronchiolitis,E_48,12,0.02001519236885565
Bronchospasm / acute asthma exacerbation,Chronic rhinosinusitis,E_54,1,0.2570918874297908
Bronchospasm / acute asthma exacerbation,Chronic rhinosinusitis,E_55,2,0.22148061072564973
Bronchospasm / acute asthma exacerbation,Chronic rhinosinusitis,E_57,3,0.1492511718303232
Bronchospasm / acute asthma exacerbation,Chronic rhinosinusitis,E_53,4,0.1255766450677183
Bronchospasm / acute asthma exacerbation,Chronic rhinosinusitis,E_59,5,0.09806568815271194
Bronchospasm / acute asthma exacerbation,Chronic rhinosinusitis,E_56,6,0.09221886881027229
Bronchospasm / acute asthma exacerbation,Chronic rhinosinusitis,E_58,7,0.09038650605594208
Bronchospasm / acute asthma exacerbation,Chronic rhinosinusitis,E_66,8,0.05049974607822441
Bronchospasm / acute asthma exacerbation,Chronic rhinosinusitis,E_79,9,0.04096943504671451
Bronchospasm / acute asthma exacerbation,Chronic rhinosinusitis,E_214,10,0.034036374910117045
Bronchospasm / acute asthma exacerbation,Chronic rhinosinusitis,E_181,11,0.02472256824297253
Bronchospasm / acute asthma exacerbation,Chronic rhinosinusitis,E_120,12,0.023920617514424983
PSVT,Pericarditis,E_53,1,0.025170328389533342
PSVT,Pericarditis,E_82,2,0.025043802630832657
PSVT,Pericarditis,E_220,3,0.02194257044793489
PSVT,Pericarditis,E_76,4,0.0202090478040059
PSVT,Pericarditis,E_217,5,0.019837592218747015
PSVT,Pericarditis,E_0,6,0.018131551773288762
PSVT,Pericarditis,E_3,7,0.016477215752570072
PSVT,Pericarditis,E_62,8,0.016199126311974496
PSVT,Pericarditis,E_155,9,0.012117675671957977
PSVT,Pericarditis,E_16,10,0.011986234977897383
PSVT,Pericarditis,E_213,11,0.0046612915184651915
PSVT,Pericarditis,E_60,12,0.004653048574684895
Bronchiolitis,Cluster headache,E_53,1,0.12340212266692947
Bronchiolitis,Cluster headache,E_54,2,0.11904112178487809
Bronchiolitis,Cluster headache,E_59,3,0.0961396170787847
Bronchiolitis,Cluster headache,E_56,4,0.09040763290267166
Bronchiolitis,Cluster headache,E_58,5,0.08861125889185144
Bronchiolitis,Cluster headache,E_66,6,0.07283237469222849
Bronchiolitis,Cluster headache,E_91,7,0.07155951298664873
Bronchiolitis,Cluster headache,E_133,8,0.05489996213891794
Bronchiolitis,Cluster headache,E_57,9,0.040057683283499415
Bronchiolitis,Cluster headache,E_201,10,0.032554578817023234
Bronchiolitis,Cluster headache,E_78,11,0.025555015720221418
Bronchiolitis,Cluster headache,E_214,12,0.02493596939894022
Ebola,Whooping cough,E_55,1,0.057287704596974354
Ebola,Whooping cough,E_201,2,0.04341201510945852
Ebola,Whooping cough,E_41,3,0.03636461332267247
Ebola,Whooping cough,E_66,4,0.03378295031205392
Ebola,Whooping cough,E_209,5,0.0274004990537932
Ebola,Whooping cough,E_124,6,0.02608800426358926
Ebola,Whooping cough,E_97,7,0.023810213668369735
Ebola,Whooping cough,E_91,8,0.0231767147488093
Ebola,Whooping cough,E_148,9,0.01989177497423304
Ebola,Whooping cough,E_133,10,0.019396629977315404
Ebola,Whooping cough,E_70,11,0.017710171272570335
Ebola,Whooping cough,E_144,12,0.01636133299008595
Anemia,PSVT,E_155,1,0.050026417241462694
Anemia,PSVT,E_208,2,0.026228755492625183
Anemia,PSVT,E_53,3,0.021613471563323362
Anemia,PSVT,E_146,4,0.02112189143419939
Anemia,PSVT,E_88,5,0.019726082728039534
Anemia,PSVT,E_24,6,0.019494814887803306
Anemia,PSVT,E_89,7,0.018978167974234753
Anemia,PSVT,E_113,8,0.017716601783546657
Anemia,PSVT,E_7,9,0.017556788953311347
Anemia,PSVT,E_62,10,0.016204692092847025
Anemia,PSVT,E_26,11,0.015272398677344158
Anemia,PSVT,E_16,12,0.011990542094665994
Localized edema,Viral pharyngitis,E_151,1,0.07525430914496117
Localized edema,Viral pharyngitis,E_152,2,0.05641876919441106
Localized edema,Viral pharyngitis,E_181,3,0.0367462113306813
Localized edema,Viral pharyngitis,E_201,4,0.035890576235287915
Localized edema,Viral pharyngitis,E_41,5,0.034577253449588306
Localized edema,Viral pharyngitis,E_79,6,0.03237586560489991
Localized edema,Viral pharyngitis,E_49,7,0.02791826934774679
Localized edema,Viral pharyngitis,E_106,8,0.024265592840212537
Localized edema,Viral pharyngitis,E_48,9,0.024098822116199382
Localized edema,Viral pharyngitis,E_91,10,0.0229254814492393
Localized edema,Viral pharyngitis,E_45,11,0.018976875589977682
Localized edema,Viral pharyngitis,E_227,12,0.01602021449193757
Bronchiolitis,Inguinal hernia,E_53,1,0.12324144872375409
Bronchiolitis,Inguinal hernia,E_54,2,0.11903303922167995
Bronchiolitis,Inguinal hernia,E_59,3,0.09613606620073574
Bronchiolitis,Inguinal hernia,E_56,4,0.09040429373315043
Bronchiolitis,Inguinal hernia,E_58,5,0.08860798607068103
Bronchiolitis,Inguinal hernia,E_130,6,0.08088003780336482
Bronchiolitis,Inguinal hernia,E_129,7,0.07654993327990488
Bronchiolitis,Inguinal hernia,E_181,8,0.07552724254238052
Bronchiolitis,Inguinal hernia,E_136,9,0.07314883102989791
Bronchiolitis,Inguinal hernia,E_66,10,0.07283165707244177
Bronchiolitis,Inguinal hernia,E_91,11,0.07155878903693166
Bronchiolitis,Inguinal hernia,E_135,12,0.06536108692632893
Localized edema,Pulmonary embolism,E_66,1,0.038202157690261695
Localized edema,Pulmonary embolism,E_196,2,0.029427035961357
Localized edema,Pulmonary embolism,E_106,3,0.024259139363109018
Localized edema,Pulmonary embolism,E_220,4,0.02315115527179838
Localized edema,Pulmonary embolism,E_45,5,0.022689955229570277
Localized edema,Pulmonary embolism,E_159,6,0.012855468168845752
Localized edema,Pulmonary embolism,E_22,7,0.01201936356354906
Localized edema,Pulmonary embolism,E_137,8,0.011423613682838766
Localized edema,Pulmonary embolism,E_44,9,0.009660721439705344
